GROUP,SUBJECT,PHASE,HAND,TRIAL,TRIAL_ABS,ROT,SIG_MP,DIR,HA_INIT,HA_MID,HA_END
2,1,ADAPTATION,RH,107,117,-37,1,CCW,24.75950712,27.14886087,32.87254235
2,1,ADAPTATION,RH,108,118,-31,1,CCW,25.32236021,26.86060576,29.77259862
2,1,ADAPTATION,RH,109,119,-32,1,CCW,26.60152524,26.32708121,29.02314997
2,1,ADAPTATION,RH,110,120,-31,1,CCW,24.51384363,27.97153183,29.49249979
2,1,ADAPTATION,RH,111,121,-34,1,CCW,25.492851,27.96897933,31.74377132
2,1,ADAPTATION,RH,112,122,-36,1,CCW,24.13018908,27.25590627,31.26043003
2,1,ADAPTATION,RH,113,123,-28,1,CCW,26.48020733,27.14363377,29.28268846
2,1,ADAPTATION,RH,114,124,-26,1,CCW,27.78971271,27.78365231,26.76389266
2,1,ADAPTATION,RH,115,125,-34,1,CCW,26.28456348,26.58468608,32.52060313
2,1,ADAPTATION,RH,116,126,-39,1,CCW,29.29765029,28.04291691,35.9781559
2,1,ADAPTATION,RH,117,127,-29,1,CCW,24.9685007,28.45055541,28.65654504
2,1,ADAPTATION,RH,118,128,-27,1,CCW,28.33475628,27.21059312,28.32695492
2,1,ADAPTATION,RH,119,129,-31,1,CCW,23.28793613,29.81285447,29.6047196
2,1,ADAPTATION,RH,120,130,-26,1,CCW,25.0663671,28.18034254,26.60043415
2,1,ADAPTATION,RH,121,131,-27,1,CCW,24.8610093,29.67918472,27.69476519
2,1,ADAPTATION,RH,122,132,-33,1,CCW,24.49627644,29.60805567,31.72041705
2,1,ADAPTATION,RH,123,133,-29,1,CCW,24.51577053,28.42729692,28.62833107
2,1,ADAPTATION,RH,124,134,-32,1,CCW,22.64739498,27.69416911,31.75463492
2,1,ADAPTATION,RH,125,135,-28,1,CCW,27.26161121,30.03880199,29.88511935
2,1,ADAPTATION,RH,126,136,-32,1,CCW,27.78162104,29.29314875,27.80074449
2,1,ADAPTATION,RH,127,137,-31,1,CCW,28.54947374,27.69155619,33.46111184
2,1,ADAPTATION,RH,128,138,-32,1,CCW,26.8501302,28.43757799,31.29515622
2,1,ADAPTATION,RH,129,139,-35,1,CCW,27.89538902,26.43891293,32.35047798
2,1,ADAPTATION,RH,130,140,-34,1,CCW,28.06531994,28.30233811,31.97074606
2,1,ADAPTATION,RH,131,141,-24,1,CCW,27.41595146,28.1328739,24.76940874
2,1,ADAPTATION,RH,132,142,-37,1,CCW,24.27610383,31.64467872,32.47623813
2,1,ADAPTATION,RH,133,143,-25,1,CCW,28.31834283,28.70831075,26.73963909
2,1,ADAPTATION,RH,134,144,-23,1,CCW,28.1887514,30.55154405,26.2533982
2,1,ADAPTATION,RH,135,145,-34,1,CCW,25.73470259,30.38152188,31.75827405
2,1,ADAPTATION,RH,136,146,-27,1,CCW,28.1247692,29.00829929,27.21148986
2,1,ADAPTATION,RH,137,147,-22,1,CCW,29.0517731,29.03365055,25.60713615
2,1,ADAPTATION,RH,138,148,-30,1,CCW,25.04718188,29.48543984,30.22882949
2,1,ADAPTATION,RH,139,149,-37,1,CCW,26.45198124,30.52273537,34.9518461
2,1,ADAPTATION,RH,140,150,-34,1,CCW,26.14706678,30.00080618,33.04097216
2,1,ADAPTATION,RH,141,151,-33,1,CCW,27.77205123,28.59622377,32.72233823
2,1,ADAPTATION,RH,142,152,-26,1,CCW,27.85176731,30.79150365,28.68905008
2,1,ADAPTATION,RH,143,153,-27,1,CCW,26.54281838,31.11300447,29.26866948
2,1,ADAPTATION,RH,144,154,-34,1,CCW,28.42383836,29.05588257,31.03078415
2,1,ADAPTATION,RH,145,155,-35,1,CCW,26.06170965,28.82854049,33.56711843
2,1,ADAPTATION,RH,146,156,-34,1,CCW,27.93548117,31.21556017,34.48395316
2,1,ADAPTATION,RH,147,157,-32,1,CCW,25.56116783,29.96028781,33.80654434
2,1,ADAPTATION,RH,148,158,-26,1,CCW,28.85063594,29.24183969,27.56222695
2,1,ADAPTATION,RH,149,159,-29,1,CCW,26.5918652,30.27933179,30.79276422
2,1,ADAPTATION,RH,150,160,-35,1,CCW,28.0650948,31.8024195,35.5043431
2,1,ADAPTATION,RH,151,161,-36,1,CCW,28.75685892,30.52594714,34.91810728
2,1,ADAPTATION,RH,152,162,-32,1,CCW,29.45180069,31.04290087,32.11193445
2,1,ADAPTATION,RH,153,163,-30,1,CCW,30.59553284,31.03478335,30.04182407
2,1,ADAPTATION,RH,154,164,-31,1,CCW,28.30635206,29.33386719,32.1110689
2,1,ADAPTATION,RH,155,165,-28,1,CCW,27.61213773,30.12039039,29.01646763
2,1,ADAPTATION,RH,156,166,-33,1,CCW,26.48196518,31.42411514,33.5746758
2,1,ADAPTATION,RH,157,167,-31,1,CCW,27.77936762,31.52747453,32.49511647
2,1,ADAPTATION,RH,158,168,-32,1,CCW,26.82084432,31.81565927,30.10292861
2,1,ADAPTATION,RH,159,169,-29,1,CCW,26.90041902,29.6089796,30.70121599
2,1,ADAPTATION,RH,160,170,-31,1,CCW,29.94612494,30.56107611,32.32876839
2,1,ADAPTATION,RH,161,171,-28,1,CCW,25.45602989,30.31455281,27.60322959
2,1,ADAPTATION,RH,162,172,-36,1,CCW,24.12023951,31.0647793,31.28277721
2,1,ADAPTATION,RH,163,173,-29,1,CCW,30.12137217,29.83302009,31.82089791
2,1,ADAPTATION,RH,164,174,-33,1,CCW,27.55416678,29.78102181,32.40249132
2,1,ADAPTATION,RH,165,175,-22,1,CCW,29.33691629,32.74950774,26.69426251
2,1,ADAPTATION,RH,166,176,-34,1,CCW,26.46737898,31.20965245,34.25897492
2,1,ADAPTATION,RH,167,177,-29,1,CCW,29.75935046,32.3993161,29.18632598
2,1,ADAPTATION,RH,168,178,-33,1,CCW,32.00046357,33.90739079,33.23366202
2,1,ADAPTATION,RH,169,179,-28,1,CCW,27.14930415,30.98016231,28.41998444
2,1,ADAPTATION,RH,170,180,-33,1,CCW,28.643567,31.48164446,34.38142821
2,1,ADAPTATION,RH,171,181,-28,1,CCW,29.37148281,33.58570849,31.21510021
2,1,ADAPTATION,RH,172,182,-28,1,CCW,27.46540155,29.59856132,28.65834026
2,1,ADAPTATION,RH,173,183,-26,1,CCW,30.62256083,32.22044997,29.39454146
2,1,ADAPTATION,RH,174,184,-24,1,CCW,28.44910851,31.33598487,30.33605489
2,1,ADAPTATION,RH,175,185,-32,1,CCW,29.40193764,32.72609291,33.51626308
2,1,ADAPTATION,RH,176,186,-34,1,CCW,27.51164619,31.27826771,34.52518033
2,1,ADAPTATION,RH,177,187,-31,1,CCW,30.45554586,32.26934419,30.37221795
2,1,ADAPTATION,RH,178,188,-27,1,CCW,28.8151307,31.31775029,29.87080094
2,1,ADAPTATION,RH,179,189,-25,1,CCW,29.34902003,32.50245718,29.03688687
2,1,ADAPTATION,RH,180,190,-26,1,CCW,28.08905037,31.97723688,28.32137336
2,2,ADAPTATION,RH,1,11,-25,1,CCW,2.113240644,3.100545037,5.185586402
2,2,ADAPTATION,RH,2,12,-34,1,CCW,4.604099904,7.857098345,13.69215094
2,2,ADAPTATION,RH,3,13,-38,1,CCW,6.426457331,8.336543969,15.95088037
2,2,ADAPTATION,RH,4,14,-31,1,CCW,7.317578813,7.990847054,11.86912261
2,2,ADAPTATION,RH,5,15,-30,1,CCW,5.907552854,9.50410419,11.01507475
2,2,ADAPTATION,RH,6,16,-34,1,CCW,9.006222158,9.235360535,17.50486923
2,2,ADAPTATION,RH,7,17,-23,1,CCW,10.55039654,10.22735019,9.017167629
2,2,ADAPTATION,RH,8,18,-29,1,CCW,9.896003885,10.42779763,14.00285714
2,2,ADAPTATION,RH,9,19,-22,1,CCW,9.321651015,12.15138951,10.68562573
2,2,ADAPTATION,RH,10,20,-32,1,CCW,8.869637124,12.7219398,15.63099852
2,2,ADAPTATION,RH,11,21,-30,1,CCW,11.96129122,12.70402948,14.24275428
2,2,ADAPTATION,RH,12,22,-31,1,CCW,11.79790982,12.98882977,17.5388411
2,2,ADAPTATION,RH,13,23,-28,1,CCW,10.52596209,13.39386338,14.59828484
2,2,ADAPTATION,RH,14,24,-23,1,CCW,12.85162797,13.84564846,12.42275394
2,2,ADAPTATION,RH,15,25,-34,1,CCW,11.4619927,16.0503428,21.57288587
2,2,ADAPTATION,RH,16,26,-27,1,CCW,10.47178553,17.45087307,12.30776869
2,2,ADAPTATION,RH,17,27,-31,1,CCW,12.357887,14.16660923,16.54887663
2,2,ADAPTATION,RH,18,28,-34,1,CCW,14.75886286,15.89858061,18.48928303
2,2,ADAPTATION,RH,19,29,-32,1,CCW,14.72373168,17.91442188,21.5466789
2,2,ADAPTATION,RH,20,30,-27,1,CCW,14.64963374,14.9384224,16.67638547
2,2,ADAPTATION,RH,21,31,-29,1,CCW,11.99039307,17.32394027,17.20630618
2,2,ADAPTATION,RH,22,32,-29,1,CCW,16.0363406,17.03798877,19.27721936
2,2,ADAPTATION,RH,23,33,-34,1,CCW,14.36423949,16.91797683,23.55580143
2,2,ADAPTATION,RH,24,34,-35,1,CCW,16.11383345,18.15867213,23.42152932
2,2,ADAPTATION,RH,25,35,-26,1,CCW,14.52548857,15.73283437,15.41432008
2,2,ADAPTATION,RH,26,36,-26,1,CCW,15.07025486,16.67027309,12.80098886
2,2,ADAPTATION,RH,27,37,-31,1,CCW,16.90609809,18.17136141,21.51978287
2,2,ADAPTATION,RH,28,38,-30,1,CCW,19.92665465,18.15572785,22.84620553
2,2,ADAPTATION,RH,29,39,-31,1,CCW,17.85404435,19.0357631,21.97352456
2,2,ADAPTATION,RH,30,40,-26,1,CCW,17.06026451,16.43827738,19.25951634
2,2,ADAPTATION,RH,31,41,-25,1,CCW,17.02912143,17.31654788,19.05157913
2,2,ADAPTATION,RH,32,42,-30,1,CCW,17.04005774,17.10248532,21.46477415
2,2,ADAPTATION,RH,33,43,-35,1,CCW,17.20929854,17.15766349,24.70820975
2,2,ADAPTATION,RH,34,44,-33,1,CCW,16.5236121,19.41771354,23.45113074
2,2,ADAPTATION,RH,35,45,-30,1,CCW,14.50412466,20.70685267,21.67697176
2,2,ADAPTATION,RH,36,46,-28,1,CCW,20.1343899,17.48968555,22.06549008
2,2,ADAPTATION,RH,37,47,-25,1,CCW,19.23403215,18.35075053,20.49152724
2,2,ADAPTATION,RH,38,48,-34,1,CCW,16.53750413,19.97855668,24.47694196
2,2,ADAPTATION,RH,39,49,-33,1,CCW,17.11760169,20.17599184,21.24452829
2,2,ADAPTATION,RH,40,50,-29,1,CCW,19.1899755,21.55890593,20.27564597
2,2,ADAPTATION,RH,41,51,-32,1,CCW,18.12809085,22.43691495,23.63450471
2,2,ADAPTATION,RH,42,52,-31,1,CCW,18.9240167,20.32289652,23.30790406
2,2,ADAPTATION,RH,43,53,-34,1,CCW,18.01358768,20.11988316,24.80880822
2,2,ADAPTATION,RH,44,54,-37,1,CCW,20.86357523,20.73181183,28.00845451
2,2,ADAPTATION,RH,45,55,-23,1,CCW,22.70589008,21.61249747,20.32449178
2,2,ADAPTATION,RH,46,56,-29,1,CCW,22.89709968,20.94061387,25.97245345
2,2,ADAPTATION,RH,47,57,-30,1,CCW,18.45925532,21.31840015,24.35515172
2,2,ADAPTATION,RH,48,58,-25,1,CCW,21.13862724,20.70218112,23.23032106
2,2,ADAPTATION,RH,49,59,-29,1,CCW,19.18573701,20.61934695,23.27359394
2,2,ADAPTATION,RH,50,60,-33,1,CCW,20.15395154,21.23690045,26.0182067
2,2,ADAPTATION,RH,51,61,-27,1,CCW,21.11351318,22.24695476,22.52381165
2,2,ADAPTATION,RH,52,62,-22,1,CCW,20.05357266,22.27950841,19.73912011
2,2,ADAPTATION,RH,53,63,-26,1,CCW,18.87152486,21.32435923,22.27080413
2,2,ADAPTATION,RH,54,64,-31,1,CCW,21.19469139,23.19165378,23.46530339
2,2,ADAPTATION,RH,55,65,-27,1,CCW,21.12702345,21.13547676,21.19187015
2,2,ADAPTATION,RH,56,66,-34,1,CCW,20.49685581,22.57940298,27.45515998
2,2,ADAPTATION,RH,57,67,-28,1,CCW,19.90003386,20.99122093,24.22144873
2,2,ADAPTATION,RH,58,68,-31,1,CCW,21.8560694,22.76527264,25.94034539
2,2,ADAPTATION,RH,59,69,-28,1,CCW,22.51343039,25.27181713,24.21487799
2,2,ADAPTATION,RH,60,70,-33,1,CCW,22.54628912,22.10942111,27.89171604
2,2,ADAPTATION,RH,61,71,-23,1,CCW,22.17547277,23.0906014,21.98218261
2,2,ADAPTATION,RH,62,72,-37,1,CCW,21.4497207,24.21843182,29.11698159
2,2,ADAPTATION,RH,63,73,-29,1,CCW,26.36040794,23.22914785,26.81727343
2,2,ADAPTATION,RH,64,74,-29,1,CCW,22.04781035,22.9408193,26.03110413
2,2,ADAPTATION,RH,65,75,-24,1,CCW,22.03270047,25.10715022,22.63084745
2,2,ADAPTATION,RH,66,76,-30,1,CCW,21.63595125,23.94244615,26.86835005
2,2,ADAPTATION,RH,67,77,-30,1,CCW,21.77957706,26.43587721,27.35342729
2,2,ADAPTATION,RH,68,78,-25,1,CCW,23.28375515,26.03100963,23.21670629
2,2,ADAPTATION,RH,69,79,-32,1,CCW,19.83133545,23.07757146,25.67335158
2,2,ADAPTATION,RH,70,80,-38,1,CCW,18.6651828,24.85007303,27.64873916
2,2,ADAPTATION,RH,71,81,-35,1,CCW,22.87068657,25.94545379,30.49774931
2,2,ADAPTATION,RH,72,82,-30,1,CCW,21.64939686,24.82121206,28.01119669
2,2,ADAPTATION,RH,73,83,-32,1,CCW,22.81196774,24.43919322,28.36350993
2,2,ADAPTATION,RH,74,84,-31,1,CCW,21.64700468,24.04737119,28.1543633
2,2,ADAPTATION,RH,75,85,-32,1,CCW,24.07819602,23.42171623,27.65056318
2,2,ADAPTATION,RH,76,86,-22,1,CCW,21.37743743,23.70664543,20.78513964
2,2,ADAPTATION,RH,77,87,-26,1,CCW,22.93286096,25.45259288,21.9328655
2,2,ADAPTATION,RH,78,88,-29,1,CCW,22.33343663,24.5172764,27.10210494
2,2,ADAPTATION,RH,79,89,-33,1,CCW,22.2063741,24.49230655,27.51407116
2,2,ADAPTATION,RH,80,90,-31,1,CCW,23.78137983,25.14903347,26.68188823
2,2,ADAPTATION,RH,81,91,-30,1,CCW,22.38374774,24.63902486,25.97554567
2,2,ADAPTATION,RH,82,92,-21,1,CCW,20.30371071,25.4592688,19.6592612
2,2,ADAPTATION,RH,83,93,-24,1,CCW,22.0034313,27.29717741,21.61197614
2,2,ADAPTATION,RH,84,94,-35,1,CCW,24.79096365,25.50570787,33.12849726
2,2,ADAPTATION,RH,85,95,-31,1,CCW,21.71967702,26.75951281,27.34146385
2,2,ADAPTATION,RH,86,96,-30,1,CCW,22.85624712,23.58479902,26.09082438
2,2,ADAPTATION,RH,87,97,-29,1,CCW,25.03790948,24.33305098,27.16110417
2,2,ADAPTATION,RH,88,98,-42,1,CCW,22.32402576,26.51215582,32.67070069
2,2,ADAPTATION,RH,89,99,-27,1,CCW,22.79593166,26.77071211,24.56088628
2,2,ADAPTATION,RH,90,100,-29,1,CCW,25.84553852,25.18526858,25.46550168
2,2,ADAPTATION,RH,91,101,-32,1,CCW,24.45334947,27.31982692,30.43407461
2,2,ADAPTATION,RH,92,102,-35,1,CCW,22.67873441,25.55310245,29.01872325
2,2,ADAPTATION,RH,93,103,-29,1,CCW,21.26986914,26.22134258,26.25325078
2,2,ADAPTATION,RH,94,104,-34,1,CCW,23.14217069,27.12652883,29.72575527
2,2,ADAPTATION,RH,95,105,-34,1,CCW,26.30013909,26.53996917,34.3793555
2,2,ADAPTATION,RH,96,106,-31,1,CCW,25.31053217,25.45662661,28.91622646
2,2,ADAPTATION,RH,97,107,-25,1,CCW,24.40016514,28.51875848,23.69442552
2,2,ADAPTATION,RH,98,108,-33,1,CCW,22.85055426,29.41865485,27.91911449
2,2,ADAPTATION,RH,99,109,-30,1,CCW,22.39884225,27.39794269,26.14569425
2,2,ADAPTATION,RH,100,110,-36,1,CCW,24.37026377,24.83602125,31.98344323
2,2,ADAPTATION,RH,101,111,-27,1,CCW,24.89087042,28.08869837,25.260864
2,2,ADAPTATION,RH,102,112,-30,1,CCW,22.54870424,27.96154044,26.62398864
2,2,ADAPTATION,RH,103,113,-28,1,CCW,26.70310296,26.99760371,28.13085964
2,2,ADAPTATION,RH,104,114,-23,1,CCW,26.42148779,25.76616464,28.82027752
2,2,ADAPTATION,RH,105,115,-26,1,CCW,27.77834411,26.55888899,25.34483226
2,2,ADAPTATION,RH,106,116,-22,1,CCW,25.5219606,26.81134326,24.96081656
2,2,ADAPTATION,RH,107,117,-37,1,CCW,24.52956257,27.07543232,32.38563261
2,2,ADAPTATION,RH,108,118,-31,1,CCW,23.62995533,26.79276962,28.18972654
2,2,ADAPTATION,RH,109,119,-32,1,CCW,25.20053931,27.36455008,29.77709782
2,2,ADAPTATION,RH,110,120,-31,1,CCW,27.98401748,26.85448526,31.96923588
2,2,ADAPTATION,RH,111,121,-34,1,CCW,26.23436354,25.33905488,31.21527383
2,2,ADAPTATION,RH,112,122,-36,1,CCW,27.57085164,26.36280776,32.39492945
2,2,ADAPTATION,RH,113,123,-28,1,CCW,26.5392765,26.44317277,28.04196305
2,2,ADAPTATION,RH,114,124,-26,1,CCW,26.78987325,29.42175043,27.16502919
2,2,ADAPTATION,RH,115,125,-34,1,CCW,25.26292247,28.39055092,33.60368159
2,2,ADAPTATION,RH,116,126,-39,1,CCW,25.03571874,28.71851738,35.85697952
2,2,ADAPTATION,RH,117,127,-29,1,CCW,25.33566428,29.70137776,26.36645876
2,2,ADAPTATION,RH,118,128,-27,1,CCW,28.04749931,29.2498422,29.88711943
2,2,ADAPTATION,RH,119,129,-31,1,CCW,26.00661398,28.63197087,26.69115983
2,2,ADAPTATION,RH,120,130,-26,1,CCW,24.50621384,28.49521664,26.60108582
2,2,ADAPTATION,RH,121,131,-27,1,CCW,25.61710736,27.8377379,27.58857364
2,2,ADAPTATION,RH,122,132,-33,1,CCW,25.56461903,29.1295072,28.56356976
2,2,ADAPTATION,RH,123,133,-29,1,CCW,25.87456482,28.60181714,27.32493426
2,2,ADAPTATION,RH,124,134,-32,1,CCW,26.5513662,27.88514191,32.30105334
2,2,ADAPTATION,RH,125,135,-28,1,CCW,26.16170259,27.19018934,27.55320159
2,2,ADAPTATION,RH,126,136,-32,1,CCW,26.86706636,30.20754244,30.20320589
2,2,ADAPTATION,RH,127,137,-31,1,CCW,24.20928078,29.63150198,27.46786954
2,2,ADAPTATION,RH,128,138,-32,1,CCW,24.24560397,29.57136322,27.75203721
2,2,ADAPTATION,RH,129,139,-35,1,CCW,26.88725915,29.03658998,33.80227407
2,2,ADAPTATION,RH,130,140,-34,1,CCW,25.48870608,28.96365788,32.29617448
2,2,ADAPTATION,RH,131,141,-24,1,CCW,26.20016219,30.19451986,24.60442587
2,2,ADAPTATION,RH,132,142,-37,1,CCW,26.17401021,29.8552501,32.64754907
2,2,ADAPTATION,RH,133,143,-25,1,CCW,26.87294757,28.2122543,27.91332109
2,2,ADAPTATION,RH,134,144,-23,1,CCW,25.68473651,29.99609054,25.49387755
2,2,ADAPTATION,RH,135,145,-34,1,CCW,28.79460105,31.60553339,32.23441968
2,2,ADAPTATION,RH,136,146,-27,1,CCW,25.74283425,30.01421849,27.73477043
2,2,ADAPTATION,RH,137,147,-22,1,CCW,26.99274557,29.28841783,24.4001064
2,2,ADAPTATION,RH,138,148,-30,1,CCW,24.62273904,28.9989663,28.37840159
2,2,ADAPTATION,RH,139,149,-37,1,CCW,26.60029485,30.79713054,33.96721215
2,2,ADAPTATION,RH,140,150,-34,1,CCW,26.29451046,31.65224883,30.93961267
2,2,ADAPTATION,RH,141,151,-33,1,CCW,27.16926519,29.19813079,33.0233068
2,2,ADAPTATION,RH,142,152,-26,1,CCW,27.27146343,30.82794426,29.67178739
2,2,ADAPTATION,RH,143,153,-27,1,CCW,27.20250306,29.51998176,26.98727105
2,2,ADAPTATION,RH,144,154,-34,1,CCW,29.03984889,29.37938726,35.07977006
2,2,ADAPTATION,RH,145,155,-35,1,CCW,30.02180181,30.48465618,34.85670417
2,2,ADAPTATION,RH,146,156,-34,1,CCW,24.91453197,29.15643364,30.70334281
2,2,ADAPTATION,RH,147,157,-32,1,CCW,27.85187033,30.27091223,32.63073616
2,2,ADAPTATION,RH,148,158,-26,1,CCW,28.72445859,30.559844,27.92264265
2,2,ADAPTATION,RH,149,159,-29,1,CCW,24.94557555,27.51503882,28.04093811
2,2,ADAPTATION,RH,150,160,-35,1,CCW,26.04067959,29.90560918,34.38156599
2,2,ADAPTATION,RH,151,161,-36,1,CCW,27.93302319,31.37895628,36.13307707
2,2,ADAPTATION,RH,152,162,-32,1,CCW,29.37101609,30.50272898,30.88083822
2,2,ADAPTATION,RH,153,163,-30,1,CCW,27.25902018,30.7683184,28.39313825
2,2,ADAPTATION,RH,154,164,-31,1,CCW,26.65629395,32.45019292,33.417523
2,2,ADAPTATION,RH,155,165,-28,1,CCW,28.83923028,31.25199012,32.75784561
2,2,ADAPTATION,RH,156,166,-33,1,CCW,28.15518828,32.14096979,31.69704091
2,2,ADAPTATION,RH,157,167,-31,1,CCW,26.51180087,31.66386549,33.6848491
2,2,ADAPTATION,RH,158,168,-32,1,CCW,29.58396003,30.97491638,31.29396432
2,2,ADAPTATION,RH,159,169,-29,1,CCW,26.99609604,29.80216178,30.106367
2,2,ADAPTATION,RH,160,170,-31,1,CCW,27.56609304,29.71088961,33.95353498
2,2,ADAPTATION,RH,161,171,-28,1,CCW,30.54496352,32.63435972,31.55658333
2,2,ADAPTATION,RH,162,172,-36,1,CCW,29.8277813,30.69695116,37.3877752
2,2,ADAPTATION,RH,163,173,-29,1,CCW,27.74614656,30.70294881,29.72206192
2,2,ADAPTATION,RH,164,174,-33,1,CCW,28.27839144,31.76135541,35.38640125
2,2,ADAPTATION,RH,165,175,-22,1,CCW,26.54497524,31.41191232,25.89343823
2,2,ADAPTATION,RH,166,176,-34,1,CCW,30.301589,30.90439435,36.4804789
2,2,ADAPTATION,RH,167,177,-29,1,CCW,30.72633015,33.15951431,31.41624477
2,2,ADAPTATION,RH,168,178,-33,1,CCW,31.16541507,29.48167319,32.07171674
2,2,ADAPTATION,RH,169,179,-28,1,CCW,29.9118587,30.93010136,32.61885291
2,2,ADAPTATION,RH,170,180,-33,1,CCW,29.6903723,30.57934058,36.82828286
2,2,ADAPTATION,RH,171,181,-28,1,CCW,28.23855749,32.11562642,29.94479513
2,2,ADAPTATION,RH,172,182,-28,1,CCW,26.19856832,33.79992709,31.02418946
2,2,ADAPTATION,RH,173,183,-26,1,CCW,27.3999438,33.7124698,28.22798733
2,2,ADAPTATION,RH,174,184,-24,1,CCW,29.00165678,31.50466938,29.10471355
2,2,ADAPTATION,RH,175,185,-32,1,CCW,29.13670121,31.33697282,32.0282858
2,2,ADAPTATION,RH,176,186,-34,1,CCW,29.58577413,33.19629428,34.01007429
2,2,ADAPTATION,RH,177,187,-31,1,CCW,28.76783108,30.27288581,30.26492963
2,2,ADAPTATION,RH,178,188,-27,1,CCW,29.40413873,31.7541914,31.76808553
2,2,ADAPTATION,RH,179,189,-25,1,CCW,29.69485092,31.89956799,27.50631401
2,2,ADAPTATION,RH,180,190,-26,1,CCW,32.22262313,31.86564215,31.8806406
2,3,ADAPTATION,RH,1,11,-25,1,CCW,0.117079523,1.489964262,3.058776574
2,3,ADAPTATION,RH,2,12,-34,1,CCW,0.113958492,4.369712827,9.59503905
2,3,ADAPTATION,RH,3,13,-38,1,CCW,3.611357817,7.866751715,15.83808104
2,3,ADAPTATION,RH,4,14,-31,1,CCW,7.926488813,7.519386583,15.94383393
2,3,ADAPTATION,RH,5,15,-30,1,CCW,9.509268615,8.357227339,16.07579406
2,3,ADAPTATION,RH,6,16,-34,1,CCW,7.199755781,8.865931563,15.41703634
2,3,ADAPTATION,RH,7,17,-23,1,CCW,10.01035026,9.41609861,12.56214214
2,3,ADAPTATION,RH,8,18,-29,1,CCW,10.6472868,11.35946251,13.92963536
2,3,ADAPTATION,RH,9,19,-22,1,CCW,11.16885226,11.41944048,9.261370593
2,3,ADAPTATION,RH,10,20,-32,1,CCW,9.14613636,12.26598501,13.70667092
2,3,ADAPTATION,RH,11,21,-30,1,CCW,11.41072765,13.47264236,14.64043067
2,3,ADAPTATION,RH,12,22,-31,1,CCW,11.83056689,15.50532674,17.04710661
2,3,ADAPTATION,RH,13,23,-28,1,CCW,12.58355597,11.72876564,14.68298942
2,3,ADAPTATION,RH,14,24,-23,1,CCW,14.70720743,12.80815697,14.29208115
2,3,ADAPTATION,RH,15,25,-34,1,CCW,13.22247325,17.27814091,19.69587498
2,3,ADAPTATION,RH,16,26,-27,1,CCW,13.17259646,17.27768457,17.48059823
2,3,ADAPTATION,RH,17,27,-31,1,CCW,14.68979894,14.27355553,19.86642673
2,3,ADAPTATION,RH,18,28,-34,1,CCW,13.42827124,15.87390921,19.18526099
2,3,ADAPTATION,RH,19,29,-32,1,CCW,10.39090806,14.6309325,19.31731235
2,3,ADAPTATION,RH,20,30,-27,1,CCW,13.83969368,17.34607835,14.21823382
2,3,ADAPTATION,RH,21,31,-29,1,CCW,14.70171493,16.66979858,18.22466893
2,3,ADAPTATION,RH,22,32,-29,1,CCW,15.3511571,17.14494917,18.81487675
2,3,ADAPTATION,RH,23,33,-34,1,CCW,15.54159438,16.98680279,21.50893917
2,3,ADAPTATION,RH,24,34,-35,1,CCW,14.22497968,17.60122963,21.13237641
2,3,ADAPTATION,RH,25,35,-26,1,CCW,14.20485475,17.54853581,17.74048606
2,3,ADAPTATION,RH,26,36,-26,1,CCW,16.65877551,17.7142526,18.13738839
2,3,ADAPTATION,RH,27,37,-31,1,CCW,13.90800787,19.47601224,19.78643097
2,3,ADAPTATION,RH,28,38,-30,1,CCW,14.0146854,16.11945101,17.28737416
2,3,ADAPTATION,RH,29,39,-31,1,CCW,16.88839752,17.16798606,20.6312366
2,3,ADAPTATION,RH,30,40,-26,1,CCW,16.78993475,20.14143304,16.05802673
2,3,ADAPTATION,RH,31,41,-25,1,CCW,15.94132307,18.48273879,19.32533558
2,3,ADAPTATION,RH,32,42,-30,1,CCW,16.42743624,18.97824899,22.79094551
2,3,ADAPTATION,RH,33,43,-35,1,CCW,16.85823809,17.90782284,24.20125863
2,3,ADAPTATION,RH,34,44,-33,1,CCW,18.05645219,21.87811271,21.8707107
2,3,ADAPTATION,RH,35,45,-30,1,CCW,18.85481862,20.71425247,21.81955866
2,3,ADAPTATION,RH,36,46,-28,1,CCW,15.43744968,19.56763885,17.88049573
2,3,ADAPTATION,RH,37,47,-25,1,CCW,15.1866788,19.88535947,17.42544479
2,3,ADAPTATION,RH,38,48,-34,1,CCW,18.49404965,17.80968742,24.86713381
2,3,ADAPTATION,RH,39,49,-33,1,CCW,17.55699593,21.03695567,21.74605206
2,3,ADAPTATION,RH,40,50,-29,1,CCW,18.03287364,20.6773829,23.29270706
2,3,ADAPTATION,RH,41,51,-32,1,CCW,18.40529111,19.84252291,24.97721979
2,3,ADAPTATION,RH,42,52,-31,1,CCW,19.91515331,21.06881955,23.25842109
2,3,ADAPTATION,RH,43,53,-34,1,CCW,15.12680006,21.6236083,23.90315505
2,3,ADAPTATION,RH,44,54,-37,1,CCW,18.67361048,18.5558462,25.78518345
2,3,ADAPTATION,RH,45,55,-23,1,CCW,20.83078149,21.1385048,18.25805171
2,3,ADAPTATION,RH,46,56,-29,1,CCW,19.9786754,21.49672596,19.86484122
2,3,ADAPTATION,RH,47,57,-30,1,CCW,22.22315523,22.4102763,25.69503887
2,3,ADAPTATION,RH,48,58,-25,1,CCW,21.57438857,21.68366398,19.16476269
2,3,ADAPTATION,RH,49,59,-29,1,CCW,17.24944815,20.58192216,22.44592437
